"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","URGENT: Saman Naseem moved out of the general ward in preparation for his execution tomorrow! #Iran #SaveSaman http://t.co/faigb7jFHC",FALSE,55,NA,2015-02-18 16:42:06,FALSE,NA,"568088077618581504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",265,FALSE,FALSE,NA,NA
"2","Join us March 20-22 in #Brooklyn, NY for @amnesty's #humanrights conference! http://t.co/MUwGsprR0v
#AmnestyM2M http://t.co/d1vAawHmgm",FALSE,34,NA,2015-02-18 15:41:58,FALSE,NA,"568072941562433536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",52,FALSE,FALSE,NA,NA
"3","Eric Holder: Moratorium on #DeathPenalty 'would be appropriate' pending Supreme Court decision http://t.co/aINQm02mlw http://t.co/U8dMgy86jC",FALSE,94,NA,2015-02-18 06:02:59,FALSE,NA,"567927236076163072",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",151,FALSE,FALSE,NA,NA
"4","Saman was brutally beaten on Sunday to force a 'confession' on camera. He faces execution in 2 days. Tweet @khamenei_ir to #SaveSaman!",FALSE,60,NA,2015-02-18 03:48:37,FALSE,NA,"567893423920939008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",199,FALSE,FALSE,NA,NA
"5","#Oregon @GovKitz should respect #humanrights &amp; commute 35 death sentences before resigning. http://t.co/4Z0Bu9kvox http://t.co/qSUc9CAVn4",FALSE,47,NA,2015-02-17 21:33:02,FALSE,NA,"567798902418845696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",76,FALSE,FALSE,NA,NA
"6","#Iran: Juvenile offender set to be hanged Thursday was brutally beaten to confess. http://t.co/ugv8BCi6oO #SaveSaman http://t.co/7IL7NvBZly",FALSE,100,NA,2015-02-17 17:00:50,FALSE,NA,"567730401234677760",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",432,FALSE,FALSE,NA,NA
"7",".@Amnesty’s biggest #humanrights conference is headed to Brooklyn, NY! Learn more: http://t.co/MUwGsprR0v
#AmnestyM2M http://t.co/XMMzVKBYHE",FALSE,68,NA,2015-02-17 15:40:54,FALSE,NA,"567710286560628737",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",100,FALSE,FALSE,NA,NA
"8","Cold-blooded murder of Copts in #Libya a war crime: http://t.co/xwZjuON4rY #ISIS http://t.co/2h3GiqlhLZ",FALSE,144,NA,2015-02-16 22:18:58,FALSE,NA,"567448077251117056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",375,FALSE,FALSE,NA,NA
"9","@JaredLeto Thank you for helping draw attention to Saman’s case",FALSE,20,"amnesty",2015-02-16 17:11:50,FALSE,"567157647401824256","567370780754075649","16153562","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",7,FALSE,FALSE,NA,NA
"10","#Yemen: Peaceful protesters targets of Huthis’ disturbing #torture-tactics. http://t.co/4HE8dnYCXi http://t.co/XpsyFKlRRn",FALSE,39,NA,2015-02-16 17:04:20,FALSE,NA,"567368895217303552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",99,FALSE,FALSE,NA,NA
"11","We must ask @khamenei_ir to #SaveSaman,to be executed in 4 days after 97 days of torture aged 17. #StopTorture http://t.co/09KDKwJSsD",FALSE,447,NA,2015-02-16 03:04:55,FALSE,NA,"567157647401824256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",763,FALSE,FALSE,NA,NA
"12","Today marks 13 years since Shaker Aamer was airlifted to #Guantanamo. Free Shaker: http://t.co/hVECE5m9Vb http://t.co/7CKlg5ISNA",FALSE,100,NA,2015-02-14 23:55:02,FALSE,NA,"566747474040467456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",272,FALSE,FALSE,NA,NA
"13","#Chicago police torture survivors have been denied justice. @RahmEmanuel say YES to reparations. #RahmRepNow http://t.co/qMCGLWaok3",FALSE,112,NA,2015-02-14 20:45:16,FALSE,NA,"566699719930302464",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",208,FALSE,FALSE,NA,NA
"14","#Chicago police tortured 100+ men of color. @RahmEmanuel help ensure reparations! #RahmRepNow #HaveHeart http://t.co/IbxIwInxYd",FALSE,124,NA,2015-02-14 20:12:12,FALSE,NA,"566691399249440768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",374,FALSE,FALSE,NA,NA
"15",".@RahmEmanuel please help ensure justice for #Chicago police torture survivors. #RahmRepNow #HaveHeart http://t.co/s5VttXjoar",FALSE,56,NA,2015-02-14 19:29:33,FALSE,NA,"566680663144009728",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",138,FALSE,FALSE,NA,NA
"16","#Chicago Police torture survivors &amp; activists hold people’s hearing on reparations ordinance. #RahmRepNow http://t.co/117x7Of3fU",FALSE,49,NA,2015-02-14 19:06:16,FALSE,NA,"566674805785907200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",117,FALSE,FALSE,NA,NA
"17","#ValentinesDay: Show your love for #HumanRights &amp; rise up for women &amp; girls. #OneBillionRising http://t.co/mvjEFkzdpE http://t.co/X06aKfQ6il",FALSE,329,NA,2015-02-14 17:23:02,FALSE,NA,"566648825130254338",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",516,FALSE,FALSE,NA,NA
"18","#Pennsylvania @GovernorTomWolf announced a moratorium on the #deathpenalty in his state! http://t.co/AwFHUMkPAN",FALSE,155,NA,2015-02-13 23:39:34,FALSE,NA,"566381194183712768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",262,FALSE,FALSE,NA,NA
"19","Executions for non-terrorism offenses mark a disturbing &amp; dangerous escalation in #Pakistan's use of #deathpenalty. http://t.co/rCSTayNi9R",FALSE,28,NA,2015-02-13 21:35:17,FALSE,NA,"566349917497880576",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",82,FALSE,FALSE,NA,NA
"20","Please join us today and make 2 calls to help #StopTorture, #FreeRaif &amp; demand #RahmRepNow! http://t.co/AWwvbqS4Ko http://t.co/Lrfv60n9Wx",FALSE,117,NA,2015-02-13 18:26:43,FALSE,NA,"566302464190971904",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",242,FALSE,FALSE,NA,NA
"21","Raif was not flogged today. We are not sure why but he remains at risk in prison. http://t.co/sHjC4PkVZf #FreeRaif http://t.co/jNfkBkoYx3",FALSE,631,NA,2015-02-13 16:25:16,FALSE,NA,"566271899370807297",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",883,FALSE,FALSE,NA,NA
"22","Tell #Louisiana Governor @BobbyJindal to help #FreeAlbertWoodfox who has spent 42 years in solitary confinement! http://t.co/Ow3x22TJCv",FALSE,46,NA,2015-02-13 04:47:06,FALSE,NA,"566096200953122816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",119,FALSE,FALSE,NA,NA
"23","Re-indictment of #AlbertWoodfox further suggests @BuddyCaldwell letting vengeance get in the way of justice. http://t.co/nqL6DKtDKR",FALSE,12,NA,2015-02-13 03:28:11,FALSE,NA,"566076341003374592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",21,FALSE,FALSE,NA,NA
"24","Tomorrow's horrific flogging of @raif_badawi MUST stop now! http://t.co/dAfzKnDSLq
I2kBt @SaudiEmbassyUSA #FreeRaif http://t.co/wBxbYZoa4g",FALSE,141,NA,2015-02-13 00:30:58,FALSE,NA,"566031741748383744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",453,FALSE,FALSE,NA,NA
"25",".@BobbyJindal, after 42 yrs in solitary confinement end the cruelty &amp; help #FreeAlbertWoodfox! http://t.co/Ow3x23bl15 http://t.co/k2oQAmBY7c",FALSE,79,NA,2015-02-12 21:43:22,FALSE,NA,"565989566415642625",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",172,FALSE,FALSE,NA,NA
"26","Please act now for @raif_badawi to help stop the flogging &amp; #FreeRaif! @SaudiEmbassyUSA http://t.co/8Ta4YDCtRd http://t.co/RZR2oznPia",FALSE,322,NA,2015-02-12 19:49:10,FALSE,NA,"565960824255418368",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",943,FALSE,FALSE,NA,NA
"27","#BlackLivesMatter: Justice for Darrell Cannon &amp; his fellow #Chicago Police torture survivors. http://t.co/LEWdKSMsZo http://t.co/a5OrWiZDsG",FALSE,70,NA,2015-02-12 16:45:20,FALSE,NA,"565914562365755392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",123,FALSE,FALSE,NA,NA
"28","@power_v Thanks so much for your support, Anne!",FALSE,0,"power_v",2015-02-12 05:05:45,FALSE,"563345889709023232","565738507688480769","589412007","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"29","@bearcuisinenm Thanks for your support, Anne!",FALSE,0,"bearcuisinenm",2015-02-12 05:03:34,FALSE,"563360806771773441","565737958314344448","67053682","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"30","@steveh721 Thanks for your support, Steve!",FALSE,0,"steveh721",2015-02-12 05:03:18,FALSE,"563362903227523072","565737887770349568","405402671","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"31","@NckWn Thanks again for your support, Nicholas!",FALSE,0,"NckWn",2015-02-12 05:03:00,FALSE,"563368264466964480","565737813749284864","336681619","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"32","@IJDjurkin Thanks for your support!",FALSE,0,"IJDjurkin",2015-02-12 05:02:31,FALSE,"563381016513875968","565737693083365376","902037150","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"33","@AnneLevine Thanks for your support, Anne!",FALSE,0,"AnneLevine",2015-02-12 05:02:15,FALSE,"563408935353610240","565737627434106880","16329520","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"34","@TSJD Thanks for your support, Tom!",FALSE,0,"TSJD",2015-02-12 05:01:56,FALSE,"563409374735904768","565737546421125120","27993150","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"35","@czuphigh Thanks for your support, Carol!",FALSE,0,"czuphigh",2015-02-12 05:01:39,FALSE,"563415714103431168","565737476372041728","2269119402","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"36","@MaresJH Thanks for your support, Mares!",FALSE,0,"MaresJH",2015-02-12 05:01:06,FALSE,"563417406824263681","565737336496226305","46969483","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"37","@BranCrwydryn Thanks for your support, Peter!",FALSE,0,"BranCrwydryn",2015-02-12 05:00:53,FALSE,"563419615846744064","565737280573571072","285229048","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"38","@Salandthebadpun Thanks so much for your support, Sal!",FALSE,0,"Salandthebadpun",2015-02-12 05:00:34,FALSE,"563428961951424512","565737200659476481","114304178","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"39","@karenlangan Thanks again for your support, Karen!",FALSE,0,"karenlangan",2015-02-12 05:00:12,FALSE,"563448215958478849","565737111253680129","152841847","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"40","@info13142598 Thanks again for your support, Patricia!",FALSE,0,"info13142598",2015-02-12 04:59:55,FALSE,"563451439008477187","565737036733509633","2840829352","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"41","@NOHIVO ahora - tres :)",FALSE,0,"NOHIVO",2015-02-12 04:58:47,FALSE,"565735408512663552","565736753865457664","160507666","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"42","@NYCHRP Thanks for a great event!",FALSE,1,"NYCHRP",2015-02-12 04:32:34,FALSE,"565692664440692737","565730156946665473","1713438314","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",1,FALSE,FALSE,NA,NA
"43","@NickWickham Thanks so much for your support, Nicholas!",FALSE,0,"NickWickham",2015-02-12 04:30:23,FALSE,"563488436502265856","565729604661673987","36148104","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"44","@bikehara Thanks again for your support, Becky!",FALSE,0,"bikehara",2015-02-12 04:29:45,FALSE,"563512689238876160","565729445810806786","38910840","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"45","@teepeewest Thanks again for your support! It's people like you that keep the hope and the fight going to #FreeRaif.",FALSE,2,"teepeewest",2015-02-12 04:29:23,FALSE,"563519853206986752","565729355943645185","60999493","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",2,FALSE,FALSE,NA,NA
"46","@dirtywater22 Thanks again for your support, Aaliyah!",FALSE,0,"dirtywater22",2015-02-12 04:26:21,FALSE,"563543111486287873","565728590529298433","27620798","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",1,FALSE,FALSE,NA,NA
"47","@JuliaAdair Thanks so much for your support, Julia!",FALSE,0,"JuliaAdair",2015-02-12 04:25:53,FALSE,"563690239852810240","565728472098955266","21399972","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"48","@CarlNorman Thanks for your support, Carl - love the bio!",FALSE,0,"CarlNorman",2015-02-12 04:25:33,FALSE,"564170971586633728","565728389995438082","40742421","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"49","@miss_deejay Thanks so much for your support, Melissa!",FALSE,1,"miss_deejay",2015-02-12 04:25:10,FALSE,"564180769728647168","565728293585166336","124772356","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"50","@LaborMI Thanks again for your support Michelle!",FALSE,0,"LaborMI",2015-02-12 04:24:38,FALSE,"564573587177484289","565728160684474368","1708080488","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"51","@FongSouad Thanks so much for your support, Souad!",FALSE,0,"FongSouad",2015-02-12 04:24:22,FALSE,"564657384287531009","565728090819923968","2202415314","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"52","@NormaAshe Thanks so much for your support, Gail!",FALSE,0,"NormaAshe",2015-02-12 04:24:04,FALSE,"565165098214621185","565728015301496832","54793598","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","amnesty",0,FALSE,FALSE,NA,NA
"53","“I will not allow even one more woman to be tortured in #Mexico.” - Claudia http://t.co/6oXZpj6gFO #StopTorture http://t.co/e1dbCqMyAQ",FALSE,132,NA,2015-02-11 20:29:58,FALSE,NA,"565608704293478402",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",171,FALSE,FALSE,NA,NA
"54","Monk suffered severe burns after police used white phosphorus on peaceful protesters  http://t.co/tHSTVs9KBl #Myanmar http://t.co/AD9shVdLa3",FALSE,85,NA,2015-02-11 17:40:07,FALSE,NA,"565565962905063424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",228,FALSE,FALSE,NA,NA
"55","#Spain: New counter-terrorism proposals would infringe people’s basic #humanrights. http://t.co/daJhg6BScm http://t.co/OfOQd84izO",FALSE,54,NA,2015-02-11 16:04:36,FALSE,NA,"565541923164024832",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",152,FALSE,FALSE,NA,NA
"56","Good news: #ClaudiaMedina, who was tortured into a false confession, was cleared of ALL charges! #StopTorture #Mexico http://t.co/D33Wiqw1jZ",FALSE,179,NA,2015-02-10 19:38:01,FALSE,NA,"565233242929115136",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",203,FALSE,FALSE,NA,NA
"57","Prince Charles raises Raif Badawi's case with new #Saudi king: http://t.co/gQkaTXOylC #FreeRaif http://t.co/HMYzqTJMiI",FALSE,156,NA,2015-02-10 18:46:42,FALSE,NA,"565220331095605248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",259,FALSE,FALSE,NA,NA
"58","#Malaysia: #AnwarVerdict will have chilling effect on freedom of expression. http://t.co/06Zj5SE6fG http://t.co/uuIDHQt2KP",FALSE,67,NA,2015-02-10 16:00:45,FALSE,NA,"565178566145740800",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",152,FALSE,FALSE,NA,NA
"59","#Russia: Defending #LGBT Rights is not “Propaganda”. http://t.co/WIWmDnR83M http://t.co/FAeniNyNAY",FALSE,239,NA,2015-02-10 15:15:20,FALSE,NA,"565167136466018304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",278,FALSE,FALSE,NA,NA
"60","RT if you agree it’s time for @RahmEmanuel to ensure reparations for #Chicago police torture survivors! #RahmRepNow http://t.co/DAWmLKKHlz",FALSE,57,NA,2015-02-10 02:55:05,FALSE,NA,"564980845773983746",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",134,FALSE,FALSE,NA,NA
"61","#Chicago police torture survivors have been denied justice. @RahmEmanuel say YES to reparations. #RahmRepNow http://t.co/Jjqdvbe4Qx",FALSE,75,NA,2015-02-10 02:20:05,FALSE,NA,"564972041355288576",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",127,FALSE,FALSE,NA,NA
"62","#Chicago police tortured 100+ men &amp; women of color. RT to show @RahmEmanuel the world is watching! #RahmRepNow http://t.co/LL5KfkgC3u",FALSE,186,NA,2015-02-10 02:00:23,FALSE,NA,"564967082719068162",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",592,FALSE,FALSE,NA,NA
"63","#Guantanamo 9/11 hearing halted after defendant claims interpreter worked at CIA black site. http://t.co/W5sBcvcb09 http://t.co/L533Ro3W3F",FALSE,79,NA,2015-02-09 22:47:54,FALSE,NA,"564918642715148289",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",164,FALSE,FALSE,NA,NA
"64","#HumanRights in #SaudiArabia are Non-negotiable! Tell #US officials to act to help #FreeRaif. http://t.co/hJAQJHHV4x http://t.co/Aj13pQVSA8",FALSE,155,NA,2015-02-09 19:45:54,FALSE,NA,"564872839220985856",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",358,FALSE,FALSE,NA,NA
"65","We can build a safe, peaceful life for #Syria's refugees. Ask your government to #OpenToSyria. http://t.co/cQbeR9Zfor http://t.co/8RehgI3ifP",FALSE,142,NA,2015-02-09 16:26:26,FALSE,NA,"564822641748758528",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",246,FALSE,FALSE,NA,NA
"66","A #WheelOfTorture was found in a police station in the #Philippines. Torture isn't a game: http://t.co/DRLthxEVWK http://t.co/91dK2ytLsU",FALSE,106,NA,2015-02-07 20:45:59,FALSE,NA,"564163182466723840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",317,FALSE,FALSE,NA,NA
"67","#SaudiArabia must release all prisoners of conscience immediately &amp; unconditionally. http://t.co/dqSJ126V6J http://t.co/4D5Gw3Hhfv",FALSE,263,NA,2015-02-07 00:06:56,FALSE,NA,"563851367090241538",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",565,FALSE,FALSE,NA,NA
"68","#USA: What #Utah &amp; #Virginia are trying to do to keep the #DeathPenalty will shock you. http://t.co/JQFWlX0aF8 http://t.co/6cB7P82c4o",FALSE,108,NA,2015-02-06 19:30:24,FALSE,NA,"563781777374736385",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",188,FALSE,FALSE,NA,NA
"69","""I found out my husband was killed. No one told me. I found out from YouTube."" http://t.co/wCovXwcaiK #OpenToSyria http://t.co/ZDJM5YAPbR",FALSE,80,NA,2015-02-06 16:33:58,FALSE,NA,"563737375608958976",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",164,FALSE,FALSE,NA,NA
"70","#Malaysia MUST drop sedition charges against #HumanRights lawyer for tweet. http://t.co/8ERUl8uI54 http://t.co/2RrGvBSPrs",FALSE,51,NA,2015-02-06 14:11:29,FALSE,NA,"563701517027639297",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",75,FALSE,FALSE,NA,NA
"71","1 year ago @Imaginedragons +more stood together for #HumanRights. Relive it all here! http://t.co/dFyd1aB0Cm #TBT http://t.co/QNdEQ1B799",FALSE,83,NA,2015-02-06 04:22:40,FALSE,NA,"563553336050606081",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",77,FALSE,FALSE,NA,NA
"72","#Guantanamo Forever: 28 words of hate at today’s Senate hearing. http://t.co/XcpULL05hS #HumanRights http://t.co/fi6zxh92Hf",FALSE,175,NA,2015-02-05 23:17:56,FALSE,NA,"563476649875083264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",391,FALSE,FALSE,NA,NA
"73","Music has the power to shine a light for #HumanRights! Listen in now &amp; follow us on Spotify -&gt; http://t.co/dFyd1aB0Cm http://t.co/358xmr1Qih",FALSE,121,NA,2015-02-05 19:47:25,FALSE,NA,"563423669591216128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",178,FALSE,FALSE,NA,NA
"74","Tomorrow, #Saudi blogger @raif_badawi is set to face another 50 lashes. Act now! http://t.co/8Ta4YDCtRd #FreeRaif http://t.co/CTZBKOiggt",FALSE,305,NA,2015-02-05 17:34:57,FALSE,NA,"563390335460839424",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",987,FALSE,FALSE,NA,NA
"75",".@SenMcCain, MUST withdraw support for the #Guantanamo Forever bill! RT if you agree: http://t.co/tewmurGgcU http://t.co/eO29ijgSVe",FALSE,124,NA,2015-02-05 14:51:57,FALSE,NA,"563349311455789056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",293,FALSE,FALSE,NA,NA
"76","#China: Police must end crackdown against activists outside forced eviction trial. http://t.co/IyCGi8Uug4 http://t.co/XDrYiuORHa",FALSE,44,NA,2015-02-05 01:05:33,FALSE,NA,"563141342025768960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",115,FALSE,FALSE,NA,NA
"77","#Syria refugee crisis is everyone’s responsibility but the US has not stepped up. http://t.co/cQbeR9Zfor #OpenToSyria http://t.co/7LFtTdwrxA",FALSE,169,NA,2015-02-04 20:38:18,FALSE,NA,"563074088370184194",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",367,FALSE,FALSE,NA,NA
"78","#Syria: New report highlights untold stories of Syria's most vulnerable #refugees. http://t.co/wCovXvUyUa http://t.co/owXJLWYa52",FALSE,87,NA,2015-02-04 18:30:22,FALSE,NA,"563041893655646208",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",187,FALSE,FALSE,NA,NA
"79","Killing of Jordanian pilot utterly reprehensible but revenge executions not the answer. http://t.co/R4S7Y0Rkic http://t.co/mXP9QMjdYN",FALSE,131,NA,2015-02-04 16:04:48,FALSE,NA,"563005258457415680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",286,FALSE,FALSE,NA,NA
"80","#Egypt: Deportation of journalist must not overshadow plight of colleagues. #FreeAJStaff http://t.co/AAOPMPiDAP http://t.co/u2tCpumbec",FALSE,114,NA,2015-02-03 21:10:45,FALSE,NA,"562719865874968576",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",206,FALSE,FALSE,NA,NA
"81","#SaudiArabia: Women’s rights activist Souad al-Shammari released after 3 months of detention without charge. http://t.co/H6FJ2jVBCd",FALSE,86,NA,2015-02-03 16:54:15,FALSE,NA,"562655317092483074",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",147,FALSE,FALSE,NA,NA
"82","#Ukraine: Horror of civilian bloodshed in indiscriminate attacks. http://t.co/CsS5a8wOBT http://t.co/jowM5z50Kv",FALSE,64,NA,2015-02-02 19:44:28,FALSE,NA,"562335764932202497",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",169,FALSE,FALSE,NA,NA
"83","#Egypt: Deaths sentences handed down to 183 people following grossly unfair trials. http://t.co/t0YZt4LYij http://t.co/3FVmRZCVWO",FALSE,78,NA,2015-02-02 16:26:34,FALSE,NA,"562285962223714305",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amnesty",333,FALSE,FALSE,NA,NA
